Appl_No,Appl_Type,Ingredient,Dosage,Form,Route,Trade_Name,Strength,Product_No,Exclusivity_Code,Exclusivity_Date
214324,N,TREPROSTINIL,,,INHALATION,TYVASO DPI,UNITED THERAP,2,NP,2025-05-23
214324,N,TREPROSTINIL,,,INHALATION,TYVASO DPI,UNITED THERAP,3,NP,2025-05-23
214324,N,TREPROSTINIL,,,INHALATION,TYVASO DPI,UNITED THERAP,4,NP,2025-05-23
214373,N,BEXAGLIFLOZIN,,,ORAL,BRENZAVVY,THERACOSBIO,1,NCE,2028-01-20
214375,N,XENON XE-129 HYPERPOLARIZED,,,INHALATION,XENOVIEW,POLAREAN,1,NCE,2027-12-23
214377,N,VERICIGUAT,,,ORAL,VERQUVO,MSD,1,NCE,2026-01-19
214377,N,VERICIGUAT,,,ORAL,VERQUVO,MSD,2,NCE,2026-01-19
214377,N,VERICIGUAT,,,ORAL,VERQUVO,MSD,3,NCE,2026-01-19
214410,N,BALOXAVIR MARBOXIL,,,ORAL,XOFLUZA,GENENTECH INC,1,M-187,2027-12-19
214429,N,FEXINIDAZOLE,,,ORAL,FEXINIDAZOLE,SANOFI,1,NCE,2026-07-16
214429,N,FEXINIDAZOLE,,,ORAL,FEXINIDAZOLE,SANOFI,1,ODE-359,2028-07-16
214445,A,BACLOFEN,,,ORAL,BACLOFEN,RUBICON,1,PC,2025-07-14
214460,N,BRINCIDOFOVIR,,,ORAL,TEMBEXA,EMERGENT BIODEFENSE,1,ODE-354,2028-06-04
214461,N,BRINCIDOFOVIR,,,ORAL,TEMBEXA,EMERGENT BIODEFENSE,1,ODE-354,2028-06-04
214487,N,AVACOPAN,,,ORAL,TAVNEOS,CHEMOCENTRYX,1,NCE,2026-10-07
214487,N,AVACOPAN,,,ORAL,TAVNEOS,CHEMOCENTRYX,1,ODE-377,2028-10-07
214510,N,BENZOYL PEROXIDE,,,TOPICAL,EPSOLAY,GALDERMA LABS LP,1,NP,2025-04-22
214511,N,PEGULICIANINE ACETATE,,,INTRAVENOUS,LUMISIGHT,LUMICELL,1,NCE,2029-04-17
214517,N,TASIMELTEON,,,ORAL,HETLIOZ LQ,VANDA PHARMS INC,1,ODE-329,2027-12-01
214520,N,HEPARIN SODIUM; TAUROLIDINE,,,N/A,DEFENCATH,CORMEDIX,1,NCE,2028-11-15
214520,N,HEPARIN SODIUM; TAUROLIDINE,,,N/A,DEFENCATH,CORMEDIX,2,NCE,2028-11-15
214621,N,RELUGOLIX,,,ORAL,ORGOVYX,SUMITOMO PHARMA,1,NCE,2025-12-18
214622,N,INFIGRATINIB PHOSPHATE,,,ORAL,TRUSELTIQ,HELSINN HLTHCARE,1,NCE,2026-05-28
214622,N,INFIGRATINIB PHOSPHATE,,,ORAL,TRUSELTIQ,HELSINN HLTHCARE,1,ODE-353,2028-05-28
214622,N,INFIGRATINIB PHOSPHATE,,,ORAL,TRUSELTIQ,HELSINN HLTHCARE,2,NCE,2026-05-28
214622,N,INFIGRATINIB PHOSPHATE,,,ORAL,TRUSELTIQ,HELSINN HLTHCARE,2,ODE-353,2028-05-28
214662,N,MARALIXIBAT CHLORIDE,,,ORAL,LIVMARLI,MIRUM,1,I-938,2027-03-13
214662,N,MARALIXIBAT CHLORIDE,,,ORAL,LIVMARLI,MIRUM,1,NCE,2026-09-29
214662,N,MARALIXIBAT CHLORIDE,,,ORAL,LIVMARLI,MIRUM,1,NPP,2026-03-13
214662,N,MARALIXIBAT CHLORIDE,,,ORAL,LIVMARLI,MIRUM,1,ODE-379,2028-09-29
214662,N,MARALIXIBAT CHLORIDE,,,ORAL,LIVMARLI,MIRUM,1,ODE-429,2030-03-13
214662,N,MARALIXIBAT CHLORIDE,,,ORAL,LIVMARLI,MIRUM,1,ODE-471,2031-03-13
214662,N,MARALIXIBAT CHLORIDE,,,ORAL,LIVMARLI,MIRUM,2,NCE,2026-09-29
214662,N,MARALIXIBAT CHLORIDE,,,ORAL,LIVMARLI,MIRUM,2,ODE*,2030-03-13
214662,N,MARALIXIBAT CHLORIDE,,,ORAL,LIVMARLI,MIRUM,2,ODE*,2028-09-29
214662,N,MARALIXIBAT CHLORIDE,,,ORAL,LIVMARLI,MIRUM,2,ODE*,2031-03-13
214662,N,MARALIXIBAT CHLORIDE,,,ORAL,LIVMARLI,MIRUM,2,ODE-490,2031-07-24
214665,N,SOTORASIB,,,ORAL,LUMAKRAS,AMGEN INC,1,I-962,2028-01-16
214665,N,SOTORASIB,,,ORAL,LUMAKRAS,AMGEN INC,1,NCE,2026-05-28
214665,N,SOTORASIB,,,ORAL,LUMAKRAS,AMGEN INC,1,ODE-352,2028-05-28
214665,N,SOTORASIB,,,ORAL,LUMAKRAS,AMGEN INC,1,ODE-507,2032-01-16
214665,N,SOTORASIB,,,ORAL,LUMAKRAS,AMGEN INC,2,I-962,2028-01-16
214665,N,SOTORASIB,,,ORAL,LUMAKRAS,AMGEN INC,2,NCE,2026-05-28
214665,N,SOTORASIB,,,ORAL,LUMAKRAS,AMGEN INC,2,ODE-352,2028-05-28
214665,N,SOTORASIB,,,ORAL,LUMAKRAS,AMGEN INC,2,ODE-507,2032-01-16
214665,N,SOTORASIB,,,ORAL,LUMAKRAS,AMGEN INC,3,I-962,2028-01-16
214665,N,SOTORASIB,,,ORAL,LUMAKRAS,AMGEN INC,3,NCE,2026-05-28
214665,N,SOTORASIB,,,ORAL,LUMAKRAS,AMGEN INC,3,ODE*,2028-05-28
214665,N,SOTORASIB,,,ORAL,LUMAKRAS,AMGEN INC,3,ODE-507,2032-01-16
214755,N,SODIUM OXYBATE,FOR SUSPENSION,EXTENDED RELEASE,ORAL,LUMRYZ,AVADEL CNS,1,NP,2026-05-01
214755,N,SODIUM OXYBATE,FOR SUSPENSION,EXTENDED RELEASE,ORAL,LUMRYZ,AVADEL CNS,1,ODE-431,2030-05-01
214755,N,SODIUM OXYBATE,FOR SUSPENSION,EXTENDED RELEASE,ORAL,LUMRYZ,AVADEL CNS,1,ODE-494,2031-10-16
214755,N,SODIUM OXYBATE,FOR SUSPENSION,EXTENDED RELEASE,ORAL,LUMRYZ,AVADEL CNS,2,NP,2026-05-01
214755,N,SODIUM OXYBATE,FOR SUSPENSION,EXTENDED RELEASE,ORAL,LUMRYZ,AVADEL CNS,2,ODE-431,2030-05-01
214755,N,SODIUM OXYBATE,FOR SUSPENSION,EXTENDED RELEASE,ORAL,LUMRYZ,AVADEL CNS,2,ODE-494,2031-10-16
214755,N,SODIUM OXYBATE,FOR SUSPENSION,EXTENDED RELEASE,ORAL,LUMRYZ,AVADEL CNS,3,NP,2026-05-01
214755,N,SODIUM OXYBATE,FOR SUSPENSION,EXTENDED RELEASE,ORAL,LUMRYZ,AVADEL CNS,3,ODE-431,2030-05-01
214755,N,SODIUM OXYBATE,FOR SUSPENSION,EXTENDED RELEASE,ORAL,LUMRYZ,AVADEL CNS,3,ODE-494,2031-10-16
214755,N,SODIUM OXYBATE,FOR SUSPENSION,EXTENDED RELEASE,ORAL,LUMRYZ,AVADEL CNS,4,NP,2026-05-01
214755,N,SODIUM OXYBATE,FOR SUSPENSION,EXTENDED RELEASE,ORAL,LUMRYZ,AVADEL CNS,4,ODE-431,2030-05-01
214755,N,SODIUM OXYBATE,FOR SUSPENSION,EXTENDED RELEASE,ORAL,LUMRYZ,AVADEL CNS,4,ODE-494,2031-10-16
214759,N,TREOSULFAN,,,INTRAVENOUS,GRAFAPEX,MEDEXUS,1,NCE,2030-01-21
214759,N,TREOSULFAN,,,INTRAVENOUS,GRAFAPEX,MEDEXUS,2,NCE,2030-01-21
214783,N,BELUMOSUDIL MESYLATE,,,ORAL,REZUROCK,KADMON PHARMS LLC,1,NCE,2026-07-16
214783,N,BELUMOSUDIL MESYLATE,,,ORAL,REZUROCK,KADMON PHARMS LLC,1,ODE-362,2028-07-16
214787,N,REMDESIVIR,,,INTRAVENOUS,VEKLURY,GILEAD SCIENCES INC,1,D-183,2025-01-21
214787,N,REMDESIVIR,,,INTRAVENOUS,VEKLURY,GILEAD SCIENCES INC,1,M-301,2026-07-13
214787,N,REMDESIVIR,,,INTRAVENOUS,VEKLURY,GILEAD SCIENCES INC,1,NCE,2025-10-22
214787,N,REMDESIVIR,,,INTRAVENOUS,VEKLURY,GILEAD SCIENCES INC,1,NPP,2025-04-25
214787,N,REMDESIVIR,,,INTRAVENOUS,VEKLURY,GILEAD SCIENCES INC,2,D-183,2025-01-21
214787,N,REMDESIVIR,,,INTRAVENOUS,VEKLURY,GILEAD SCIENCES INC,2,M-301,2026-07-13
214787,N,REMDESIVIR,,,INTRAVENOUS,VEKLURY,GILEAD SCIENCES INC,2,NCE,2025-10-22
214787,N,REMDESIVIR,,,INTRAVENOUS,VEKLURY,GILEAD SCIENCES INC,2,NPP,2025-04-25
214793,N,PIFLUFOLASTAT F-18,,,INTRAVENOUS,PYLARIFY,PROGENICS PHARMS INC,1,NCE,2026-05-26
214801,N,FUTIBATINIB,,,ORAL,LYTGOBI,TAIHO ONCOLOGY,1,NCE,2027-09-30
214801,N,FUTIBATINIB,,,ORAL,LYTGOBI,TAIHO ONCOLOGY,1,ODE-410,2029-09-30
214835,N,RISPERIDONE,FOR SUSPENSION,EXTENDED RELEASE,INTRAMUSCULAR,RISVAN,LABS FARMS ROVI SA,1,NP,2027-03-29
214835,N,RISPERIDONE,FOR SUSPENSION,EXTENDED RELEASE,INTRAMUSCULAR,RISVAN,LABS FARMS ROVI SA,2,NP,2027-03-29
214846,N,ESTRADIOL; NORETHINDRONE ACETATE; RELUGOLIX,,,ORAL,MYFEMBREE,SUMITOMO PHARMA,1,I-898,2025-08-05
214846,N,ESTRADIOL; NORETHINDRONE ACETATE; RELUGOLIX,,,ORAL,MYFEMBREE,SUMITOMO PHARMA,1,M-289,2026-01-27
214846,N,ESTRADIOL; NORETHINDRONE ACETATE; RELUGOLIX,,,ORAL,MYFEMBREE,SUMITOMO PHARMA,1,NCE,2025-12-18
214900,N,IBREXAFUNGERP CITRATE,,,ORAL,BREXAFEMME,SCYNEXIS,1,I-903,2025-11-30
214900,N,IBREXAFUNGERP CITRATE,,,ORAL,BREXAFEMME,SCYNEXIS,1,NCE,2026-06-01
214907,N,PAFOLACIANINE SODIUM,,,INTRAVENOUS,CYTALUX,ON TARGET LABS,1,I-905,2025-12-16
214907,N,PAFOLACIANINE SODIUM,,,INTRAVENOUS,CYTALUX,ON TARGET LABS,1,NCE,2026-11-29
214907,N,PAFOLACIANINE SODIUM,,,INTRAVENOUS,CYTALUX,ON TARGET LABS,1,ODE-390,2028-11-29
214916,N,DIFELIKEFALIN ACETATE,,,INTRAVENOUS,KORSUVA,VIFOR INTL,1,NCE,2026-08-23
214927,N,ARIMOCLOMOL CITRATE,,,ORAL,MIPLYFFA,ZEVRA DENMARK,1,NCE,2029-09-20
214927,N,ARIMOCLOMOL CITRATE,,,ORAL,MIPLYFFA,ZEVRA DENMARK,1,ODE-496,2031-09-20
214927,N,ARIMOCLOMOL CITRATE,,,ORAL,MIPLYFFA,ZEVRA DENMARK,2,NCE,2029-09-20
214927,N,ARIMOCLOMOL CITRATE,,,ORAL,MIPLYFFA,ZEVRA DENMARK,2,ODE-496,2031-09-20
214927,N,ARIMOCLOMOL CITRATE,,,ORAL,MIPLYFFA,ZEVRA DENMARK,3,NCE,2029-09-20
214927,N,ARIMOCLOMOL CITRATE,,,ORAL,MIPLYFFA,ZEVRA DENMARK,3,ODE-496,2031-09-20
214927,N,ARIMOCLOMOL CITRATE,,,ORAL,MIPLYFFA,ZEVRA DENMARK,4,NCE,2029-09-20
214927,N,ARIMOCLOMOL CITRATE,,,ORAL,MIPLYFFA,ZEVRA DENMARK,4,ODE-496,2031-09-20
214938,N,VOSORITIDE,,,SUBCUTANEOUS,VOXZOGO,BIOMARIN PHARM,1,NCE,2026-11-19
214938,N,VOSORITIDE,,,SUBCUTANEOUS,VOXZOGO,BIOMARIN PHARM,1,NPP,2026-10-20
214938,N,VOSORITIDE,,,SUBCUTANEOUS,VOXZOGO,BIOMARIN PHARM,1,ODE-387,2028-11-19
214938,N,VOSORITIDE,,,SUBCUTANEOUS,VOXZOGO,BIOMARIN PHARM,1,ODE-449,2030-10-20
214938,N,VOSORITIDE,,,SUBCUTANEOUS,VOXZOGO,BIOMARIN PHARM,2,NCE,2026-11-19
214938,N,VOSORITIDE,,,SUBCUTANEOUS,VOXZOGO,BIOMARIN PHARM,2,NPP,2026-10-20
214938,N,VOSORITIDE,,,SUBCUTANEOUS,VOXZOGO,BIOMARIN PHARM,2,ODE-387,2028-11-19
214938,N,VOSORITIDE,,,SUBCUTANEOUS,VOXZOGO,BIOMARIN PHARM,2,ODE-449,2030-10-20
214938,N,VOSORITIDE,,,SUBCUTANEOUS,VOXZOGO,BIOMARIN PHARM,3,NCE,2026-11-19
214938,N,VOSORITIDE,,,SUBCUTANEOUS,VOXZOGO,BIOMARIN PHARM,3,NPP,2026-10-20
214938,N,VOSORITIDE,,,SUBCUTANEOUS,VOXZOGO,BIOMARIN PHARM,3,ODE-387,2028-11-19
214938,N,VOSORITIDE,,,SUBCUTANEOUS,VOXZOGO,BIOMARIN PHARM,3,ODE-449,2030-10-20
214958,N,DEUCRAVACITINIB,,,ORAL,SOTYKTU,BRISTOL,1,NCE,2027-09-09
214965,N,CYCLOSPORINE,,,OPHTHALMIC,VERKAZIA,HARROW EYE,1,ODE-358,2028-06-23
214966,A,PHYTONADIONE,,,INJECTION,PHYTONADIONE,CIPLA,1,CGT,2025-09-06
214985,N,DARIDOREXANT HYDROCHLORIDE,,,ORAL,QUVIVIQ,IDORSIA,1,M-200,2027-09-30
214985,N,DARIDOREXANT HYDROCHLORIDE,,,ORAL,QUVIVIQ,IDORSIA,1,M-310,2027-09-30
214985,N,DARIDOREXANT HYDROCHLORIDE,,,ORAL,QUVIVIQ,IDORSIA,1,NCE,2027-04-07
214985,N,DARIDOREXANT HYDROCHLORIDE,,,ORAL,QUVIVIQ,IDORSIA,2,M-200,2027-09-30
214985,N,DARIDOREXANT HYDROCHLORIDE,,,ORAL,QUVIVIQ,IDORSIA,2,M-310,2027-09-30
214985,N,DARIDOREXANT HYDROCHLORIDE,,,ORAL,QUVIVIQ,IDORSIA,2,NCE,2027-04-07
214998,N,MAVACAMTEN,,,ORAL,CAMZYOS,BRISTOL,1,M-297,2026-06-15
214998,N,MAVACAMTEN,,,ORAL,CAMZYOS,BRISTOL,1,NCE,2027-04-28
214998,N,MAVACAMTEN,,,ORAL,CAMZYOS,BRISTOL,1,ODE-398,2029-04-28
214998,N,MAVACAMTEN,,,ORAL,CAMZYOS,BRISTOL,2,M-297,2026-06-15
214998,N,MAVACAMTEN,,,ORAL,CAMZYOS,BRISTOL,2,NCE,2027-04-28
214998,N,MAVACAMTEN,,,ORAL,CAMZYOS,BRISTOL,2,ODE-398,2029-04-28
214998,N,MAVACAMTEN,,,ORAL,CAMZYOS,BRISTOL,3,M-297,2026-06-15
214998,N,MAVACAMTEN,,,ORAL,CAMZYOS,BRISTOL,3,NCE,2027-04-28
214998,N,MAVACAMTEN,,,ORAL,CAMZYOS,BRISTOL,3,ODE-398,2029-04-28
214998,N,MAVACAMTEN,,,ORAL,CAMZYOS,BRISTOL,4,M-297,2026-06-15
214998,N,MAVACAMTEN,,,ORAL,CAMZYOS,BRISTOL,4,NCE,2027-04-28
214998,N,MAVACAMTEN,,,ORAL,CAMZYOS,BRISTOL,4,ODE-398,2029-04-28
215014,N,PEGCETACOPLAN,,,SUBCUTANEOUS,EMPAVELI,APELLIS PHARMS,1,M-288,2026-02-08
215014,N,PEGCETACOPLAN,,,SUBCUTANEOUS,EMPAVELI,APELLIS PHARMS,1,NCE,2026-05-14
215014,N,PEGCETACOPLAN,,,SUBCUTANEOUS,EMPAVELI,APELLIS PHARMS,1,ODE-351,2028-05-14
215039,N,ALPELISIB,,,ORAL,VIJOICE,NOVARTIS,1,ODE-396,2029-04-05
215039,N,ALPELISIB,,,ORAL,VIJOICE,NOVARTIS,2,ODE-396,2029-04-05
215039,N,ALPELISIB,,,ORAL,VIJOICE,NOVARTIS,3,ODE-396,2029-04-05
215040,N,ACETYLCYSTEINE LYSINE,,,ORAL,LEGUBETI,GALEPHAR,1,NP,2027-02-13
215040,N,ACETYLCYSTEINE LYSINE,,,ORAL,LEGUBETI,GALEPHAR,2,NP,2027-02-13
215064,N,BIRCH TRITERPENES,,,TOPICAL,FILSUVEZ,CHIESI,1,NCE,2028-12-18
215064,N,BIRCH TRITERPENES,,,TOPICAL,FILSUVEZ,CHIESI,1,ODE-460,2030-12-18
215092,N,OMIDENEPAG ISOPROPYL,,,OPHTHALMIC,OMLONTI,OCUVEX THERAP,1,NCE,2027-09-22
215110,N,GLECAPREVIR; PIBRENTASVIR,,,ORAL,MAVYRET,ABBVIE,1,ODE-372,2028-06-10
215151,N,VONOPRAZAN FUMARATE,,,ORAL,VOQUEZNA,PHATHOM,1,I-948,2027-07-17
215151,N,VONOPRAZAN FUMARATE,,,ORAL,VOQUEZNA,PHATHOM,1,NCE,2027-05-03
215151,N,VONOPRAZAN FUMARATE,,,ORAL,VOQUEZNA,PHATHOM,1,NP,2026-11-01
215151,N,VONOPRAZAN FUMARATE,,,ORAL,VOQUEZNA,PHATHOM,2,NCE,2027-05-03
215151,N,VONOPRAZAN FUMARATE,,,ORAL,VOQUEZNA,PHATHOM,2,NP,2026-11-01
215152,N,AMOXICILLIN; CLARITHROMYCIN; VONOPRAZAN FUMARATE,CAPSULE," TABLET, TABLET",ORAL,VOQUEZNA TRIPLE PAK,PHATHOM,1,NCE,2027-05-03
215153,N,AMOXICILLIN; VONOPRAZAN FUMARATE,CAPSULE,TABLET,ORAL,VOQUEZNA DUAL PAK,PHATHOM,1,NCE,2027-05-03
215168,N,FLURPIRIDAZ F-18,,,INTRAVENOUS,FLYRCADO,GE HLTHCARE,1,NCE,2029-09-27
215192,N,VADADUSTAT,,,ORAL,VAFSEO,AKEBIA,1,NCE,2029-03-27
215192,N,VADADUSTAT,,,ORAL,VAFSEO,AKEBIA,2,NCE,2029-03-27
215192,N,VADADUSTAT,,,ORAL,VAFSEO,AKEBIA,3,NCE,2029-03-27
215206,N,ATOGEPANT,,,ORAL,QULIPTA,ABBVIE,1,I-909,2026-04-17
215206,N,ATOGEPANT,,,ORAL,QULIPTA,ABBVIE,1,NCE,2026-09-28
215206,N,ATOGEPANT,,,ORAL,QULIPTA,ABBVIE,2,I-909,2026-04-17
215206,N,ATOGEPANT,,,ORAL,QULIPTA,ABBVIE,2,NCE,2026-09-28
215206,N,ATOGEPANT,,,ORAL,QULIPTA,ABBVIE,3,I-909,2026-04-17
215206,N,ATOGEPANT,,,ORAL,QULIPTA,ABBVIE,3,NCE,2026-09-28
215211,N,MIGLUSTAT,,,ORAL,OPFOLDA,AMICUS THERAP US,1,NP,2026-09-28
215239,N,VAMOROLONE,,,ORAL,AGAMREE,CATALYST PHARMS,1,NCE,2028-10-26
215239,N,VAMOROLONE,,,ORAL,AGAMREE,CATALYST PHARMS,1,ODE-450,2030-10-26
215256,N,SEMAGLUTIDE,,,SUBCUTANEOUS,WEGOVY,NOVO,1,I-935,2027-03-08
215256,N,SEMAGLUTIDE,,,SUBCUTANEOUS,WEGOVY,NOVO,1,NPP,2025-12-23
215256,N,SEMAGLUTIDE,,,SUBCUTANEOUS,WEGOVY,NOVO,2,I-935,2027-03-08
215256,N,SEMAGLUTIDE,,,SUBCUTANEOUS,WEGOVY,NOVO,2,NPP,2025-12-23
215256,N,SEMAGLUTIDE,,,SUBCUTANEOUS,WEGOVY,NOVO,3,I-935,2027-03-08
215256,N,SEMAGLUTIDE,,,SUBCUTANEOUS,WEGOVY,NOVO,3,NPP,2025-12-23
215256,N,SEMAGLUTIDE,,,SUBCUTANEOUS,WEGOVY,NOVO,4,D-190,2026-07-21
215256,N,SEMAGLUTIDE,,,SUBCUTANEOUS,WEGOVY,NOVO,4,I-935,2027-03-08
215256,N,SEMAGLUTIDE,,,SUBCUTANEOUS,WEGOVY,NOVO,4,NPP,2025-12-23
215256,N,SEMAGLUTIDE,,,SUBCUTANEOUS,WEGOVY,NOVO,5,I-935,2027-03-08
215256,N,SEMAGLUTIDE,,,SUBCUTANEOUS,WEGOVY,NOVO,5,NPP,2025-12-23
215272,N,TAPINAROF,,,TOPICAL,VTAMA,DERMAVANT SCI,1,I-956,2027-12-12
215272,N,TAPINAROF,,,TOPICAL,VTAMA,DERMAVANT SCI,1,NCE,2027-05-23
215309,N,RUXOLITINIB PHOSPHATE,,,TOPICAL,OPZELURA,INCYTE CORP,1,I-896,2025-07-18
215309,N,RUXOLITINIB PHOSPHATE,,,TOPICAL,OPZELURA,INCYTE CORP,1,NP,2024-09-21
215310,N,MOBOCERTINIB SUCCINATE,,,ORAL,EXKIVITY,TAKEDA PHARMS USA,1,NCE,2026-09-15
215310,N,MOBOCERTINIB SUCCINATE,,,ORAL,EXKIVITY,TAKEDA PHARMS USA,1,ODE-374,2028-09-15
215312,A,THEOPHYLLINE,TABLET,EXTENDED RELEASE,ORAL,THEOPHYLLINE,STRIDES PHARMA,1,CGT,2025-03-26
215320,N,ACETAMINOPHEN; IBUPROFEN SODIUM,,,INTRAVENOUS,COMBOGESIC IV,HIKMA,1,NP,2026-10-17
215341,N,FINERENONE,,,ORAL,KERENDIA,BAYER HLTHCARE,1,M-279,2025-09-01
215341,N,FINERENONE,,,ORAL,KERENDIA,BAYER HLTHCARE,1,NCE,2026-07-09
215341,N,FINERENONE,,,ORAL,KERENDIA,BAYER HLTHCARE,2,M-279,2025-09-01
215341,N,FINERENONE,,,ORAL,KERENDIA,BAYER HLTHCARE,2,NCE,2026-07-09
215344,N,MAGNESIUM SULFATE; POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM SULFATE,,,ORAL,SUFLAVE,BRAINTREE LABS,1,NP,2026-06-15
215352,N,PHENYLEPHRINE HYDROCHLORIDE; TROPICAMIDE,SPRAY,METERED,OPHTHALMIC,MYDCOMBI,EYENOVIA,1,NP,2026-05-05
215358,N,ASCIMINIB HYDROCHLORIDE,,,ORAL,SCEMBLIX,NOVARTIS,1,I-953,2027-10-29
215358,N,ASCIMINIB HYDROCHLORIDE,,,ORAL,SCEMBLIX,NOVARTIS,1,I-954,2027-10-29
215358,N,ASCIMINIB HYDROCHLORIDE,,,ORAL,SCEMBLIX,NOVARTIS,1,NCE,2026-10-29
215358,N,ASCIMINIB HYDROCHLORIDE,,,ORAL,SCEMBLIX,NOVARTIS,1,ODE-381,2028-10-29
215358,N,ASCIMINIB HYDROCHLORIDE,,,ORAL,SCEMBLIX,NOVARTIS,1,ODE-382,2028-10-29
215358,N,ASCIMINIB HYDROCHLORIDE,,,ORAL,SCEMBLIX,NOVARTIS,1,ODE-499,2031-10-29
215358,N,ASCIMINIB HYDROCHLORIDE,,,ORAL,SCEMBLIX,NOVARTIS,1,ODE-500,2031-10-29
215358,N,ASCIMINIB HYDROCHLORIDE,,,ORAL,SCEMBLIX,NOVARTIS,2,I-953,2027-10-29
215358,N,ASCIMINIB HYDROCHLORIDE,,,ORAL,SCEMBLIX,NOVARTIS,2,I-954,2027-10-29
215358,N,ASCIMINIB HYDROCHLORIDE,,,ORAL,SCEMBLIX,NOVARTIS,2,NCE,2026-10-29
215358,N,ASCIMINIB HYDROCHLORIDE,,,ORAL,SCEMBLIX,NOVARTIS,2,ODE-381,2028-10-29
215358,N,ASCIMINIB HYDROCHLORIDE,,,ORAL,SCEMBLIX,NOVARTIS,2,ODE-382,2028-10-29
215358,N,ASCIMINIB HYDROCHLORIDE,,,ORAL,SCEMBLIX,NOVARTIS,2,ODE-499,2031-10-29
215358,N,ASCIMINIB HYDROCHLORIDE,,,ORAL,SCEMBLIX,NOVARTIS,2,ODE-500,2031-10-29
215358,N,ASCIMINIB HYDROCHLORIDE,,,ORAL,SCEMBLIX,NOVARTIS,3,NCE,2026-10-29
215358,N,ASCIMINIB HYDROCHLORIDE,,,ORAL,SCEMBLIX,NOVARTIS,3,ODE*,2028-10-29
215383,N,BELZUTIFAN,,,ORAL,WELIREG,MERCK SHARP DOHME,1,I-931,2026-12-14
215383,N,BELZUTIFAN,,,ORAL,WELIREG,MERCK SHARP DOHME,1,NCE,2026-08-13
215383,N,BELZUTIFAN,,,ORAL,WELIREG,MERCK SHARP DOHME,1,ODE-364,2028-08-13
215390,N,DEXMEDETOMIDINE HYDROCHLORIDE,,,"BUCCAL, SUBLINGUAL",IGALMI,BIOXCEL,1,NP,2025-04-05
215390,N,DEXMEDETOMIDINE HYDROCHLORIDE,,,"BUCCAL, SUBLINGUAL",IGALMI,BIOXCEL,2,NP,2025-04-05
215401,N,DEXTROAMPHETAMINE,,,TRANSDERMAL,XELSTRYM,NOVEN PHARMS INC,1,NP,2025-03-22
215401,N,DEXTROAMPHETAMINE,,,TRANSDERMAL,XELSTRYM,NOVEN PHARMS INC,2,NP,2025-03-22
215401,N,DEXTROAMPHETAMINE,,,TRANSDERMAL,XELSTRYM,NOVEN PHARMS INC,3,NP,2025-03-22
215401,N,DEXTROAMPHETAMINE,,,TRANSDERMAL,XELSTRYM,NOVEN PHARMS INC,4,NP,2025-03-22
215413,N,ABACAVIR SULFATE; DOLUTEGRAVIR SODIUM; LAMIVUDINE,TABLET,FOR SUSPENSION,ORAL,TRIUMEQ PD,VIIV HLTHCARE,1,NPP,2026-06-15
215430,N,BUPROPION HYDROCHLORIDE; DEXTROMETHORPHAN HYDROBROMIDE,TABLET,EXTENDED RELEASE,ORAL,AUVELITY,AXSOME,1,NP,2025-08-18
215431,N,MELOXICAM; RIZATRIPTAN BENZOATE,,,ORAL,SYMBRAVO,AXSOME,1,NP,2028-01-30
215446,N,EDARAVONE,,,ORAL,RADICAVA ORS,MITSUBISHI TANABE,1,NP,2025-05-12
215446,N,EDARAVONE,,,ORAL,RADICAVA ORS,MITSUBISHI TANABE,1,ODE-144,2029-05-12
215487,N,NALOXONE HYDROCHLORIDE,,,NASAL,REZENOPY,SUMMIT BIOSCI,1,NP,2027-04-19
215488,A,METHOHEXITAL SODIUM,,,INJECTION,METHOHEXITAL SODIUM,STERISCIENCE SPECLTS,1,CGT,2025-06-10
215498,N,ODEVIXIBAT,CAPSULE,PELLETS,ORAL,BYLVAY,IPSEN,1,I-918,2026-06-13
215498,N,ODEVIXIBAT,CAPSULE,PELLETS,ORAL,BYLVAY,IPSEN,1,NCE,2026-07-20
215498,N,ODEVIXIBAT,CAPSULE,PELLETS,ORAL,BYLVAY,IPSEN,1,ODE-363,2028-07-20
215498,N,ODEVIXIBAT,CAPSULE,PELLETS,ORAL,BYLVAY,IPSEN,1,ODE-436,2030-06-13
215498,N,ODEVIXIBAT,CAPSULE,PELLETS,ORAL,BYLVAY,IPSEN,2,I-918,2026-06-13
215498,N,ODEVIXIBAT,CAPSULE,PELLETS,ORAL,BYLVAY,IPSEN,2,NCE,2026-07-20
215498,N,ODEVIXIBAT,CAPSULE,PELLETS,ORAL,BYLVAY,IPSEN,2,ODE-363,2028-07-20
215498,N,ODEVIXIBAT,CAPSULE,PELLETS,ORAL,BYLVAY,IPSEN,2,ODE-436,2030-06-13
215498,N,ODEVIXIBAT,CAPSULE,PELLETS,ORAL,BYLVAY,IPSEN,3,I-918,2026-06-13
215498,N,ODEVIXIBAT,CAPSULE,PELLETS,ORAL,BYLVAY,IPSEN,3,NCE,2026-07-20
215498,N,ODEVIXIBAT,CAPSULE,PELLETS,ORAL,BYLVAY,IPSEN,3,ODE-363,2028-07-20
215498,N,ODEVIXIBAT,CAPSULE,PELLETS,ORAL,BYLVAY,IPSEN,3,ODE-436,2030-06-13
